id,ZCTA5CE10,AFFGEOID10,GEOID10,ALAND10,AWATER10,geometry
129,11237,8600000US11237,11237,2547925,46803,"POLYGON ((-73.93480199999999 40.713373, -73.92271099999999 40.716478, -73.92432699999999 40.715568, -73.92403999999999 40.714008, -73.920745 40.71053, -73.921892 40.709396, -73.911807 40.703435, -73.912904 40.702362, -73.910679 40.701046, -73.91180799999999 40.699938, -73.90425999999999 40.6957, -73.9058 40.694128, -73.902073 40.691999, -73.90359699999999 40.690409, -73.90885299999999 40.693405, -73.91185999999999 40.695115, -73.910303 40.6967, -73.911806 40.697554, -73.91336099999999 40.69597, -73.91636799999999 40.69768, -73.917818 40.696208, -73.927588 40.701762, -73.93115499999999 40.703773, -73.93229699999999 40.707749, -73.93480199999999 40.713373))"
130,11361,8600000US11361,11361,4572643,49214,"POLYGON ((-73.789309 40.769708, -73.778858 40.772799, -73.77481399999999 40.773673, -73.774475 40.772102, -73.77348599999999 40.772306, -73.773838 40.773846, -73.771581 40.774306, -73.769842 40.77261, -73.765452 40.77358, -73.7635021041273 40.7728644105616, -73.75888499999999 40.769118, -73.75864299999999 40.767357, -73.75377 40.765305, -73.75920599999999 40.764321, -73.758363 40.763497, -73.75800099999999 40.76038, -73.76008899999999 40.759952, -73.759545 40.75914, -73.75762999999999 40.760109, -73.757319 40.75903599999999, -73.75902099999999 40.758348, -73.760378 40.755843, -73.758467 40.753301, -73.75944 40.752403, -73.761927 40.755773, -73.76185599999999 40.756517, -73.768316 40.755466, -73.77210000000001 40.754482, -73.776178 40.752894, -73.77980599999999 40.751895, -73.78008799999999 40.752494, -73.784471 40.759864, -73.78590199999999 40.75974799999999, -73.785168 40.761433, -73.789309 40.769708))"
131,11362,8600000US11362,11362,6554282,39269,"POLYGON ((-73.75920599999999 40.764321, -73.75377 40.765305, -73.753469 40.765445, -73.750722 40.766512, -73.74876999999999 40.76408, -73.744282 40.765358, -73.741259 40.765707, -73.737539 40.76840199999999, -73.73868899999999 40.770051, -73.73694999999999 40.768906, -73.73389299999999 40.772527, -73.721143 40.764873, -73.713325 40.75973, -73.71698599999999 40.759428, -73.71876899999999 40.758804, -73.720145 40.757911, -73.72148899999999 40.756427, -73.722115 40.755208, -73.722934 40.754128, -73.72673899999999 40.751484, -73.729428 40.746678, -73.732325 40.743645, -73.73922399999999 40.739684, -73.740291 40.738517, -73.74306799999999 40.738441, -73.743962 40.740789, -73.749968 40.739746, -73.75139 40.740194, -73.753473 40.742405, -73.747849 40.743296, -73.744776 40.743281, -73.746122 40.746539, -73.743967 40.74763, -73.745779 40.751561, -73.74709899999999 40.752347, -73.74711099999999 40.754173, -73.75004799999999 40.758405, -73.752303 40.759455, -73.75321599999999 40.758247, -73.755551 40.7583, -73.75585 40.757765, -73.756821 40.759735, -73.75800099999999 40.76038, -73.758363 40.763497, -73.75920599999999 40.764321))"
132,11365,8600000US11365,11365,6471747,46201,"POLYGON ((-73.814162 40.746139, -73.807506 40.750137, -73.80287799999999 40.749783, -73.798023 40.74872999999999, -73.79729499999999 40.749435, -73.795665 40.750236, -73.794815 40.748422, -73.792305 40.748366, -73.781212 40.751507, -73.78008799999999 40.752494, -73.77980599999999 40.751895, -73.780012 40.750073, -73.777551 40.747144, -73.77575899999999 40.743367, -73.77286099999999 40.736276, -73.770107 40.731779, -73.77152699999999 40.731522, -73.773551 40.736072, -73.77538699999999 40.735533, -73.77584 40.73649, -73.776929 40.735676, -73.780248 40.734732, -73.780401 40.733993, -73.78820899999999 40.73136299999999, -73.80041299999999 40.728372, -73.810886 40.727172, -73.812279 40.73222, -73.810687 40.73368199999999, -73.812573 40.734536, -73.81239099999999 40.737067, -73.81048199999999 40.736992, -73.80941399999999 40.738603, -73.81013299999999 40.742295, -73.81430899999999 40.742974, -73.814162 40.746139))"
133,11428,8600000US11428,11428,2153825,0,"POLYGON ((-73.757257 40.718139, -73.75233399999999 40.720262, -73.739311 40.728167, -73.740702 40.729533, -73.733617 40.727934, -73.732168 40.729155, -73.731235 40.728947, -73.731573 40.727623, -73.729652 40.722535, -73.73032599999999 40.722157, -73.72966099999999 40.720483, -73.732162 40.720049, -73.735304 40.718498, -73.735382 40.717706, -73.753708 40.713325, -73.754701 40.71471, -73.755579 40.71433, -73.75764199999999 40.717971, -73.757257 40.718139))"
134,11105,8600000US11105,11105,4356927,0,"POLYGON ((-73.92200199999999 40.777955, -73.91796599999999 40.781256, -73.91996499999999 40.782635, -73.917171 40.78419299999999, -73.916833 40.785191, -73.9126 40.789376, -73.910296 40.790657, -73.909859 40.790945, -73.90017899999999 40.78896599999999, -73.89592999999999 40.785649, -73.898749 40.782781, -73.90118799999999 40.782713, -73.902255 40.780274, -73.901291 40.781858, -73.89867199999999 40.781999, -73.896058 40.783188, -73.89378599999999 40.782362, -73.891662 40.780839, -73.89254 40.779552, -73.89119599999999 40.778563, -73.892523 40.777405, -73.89190000000001 40.776755, -73.893069 40.773869, -73.893703 40.774226, -73.90033199999999 40.768808, -73.90065899999999 40.767211, -73.90202499999999 40.76741699999999, -73.90418699999999 40.76753, -73.91094199999999 40.76885, -73.91431 40.77152299999999, -73.921522 40.776613, -73.92200199999999 40.777955))"
135,11691,8600000US11691,11691,7129836,114576,"POLYGON ((-73.789148 40.597509, -73.78398899999999 40.602104, -73.783137 40.60359, -73.78394999999999 40.60488, -73.77935699999999 40.609254, -73.77526399999999 40.609718, -73.774129 40.608747, -73.77425599999999 40.607457, -73.77603599999999 40.602525, -73.77703 40.601666, -73.778121 40.60044, -73.78013799999999 40.600714, -73.78200199999999 40.598943, -73.78014999999999 40.597058, -73.777399 40.598777, -73.776354 40.600948, -73.77497199999999 40.601744, -73.774204 40.598995, -73.77305 40.597876, -73.76942199999999 40.598249, -73.76818999999999 40.597825, -73.770982 40.598894, -73.77117699999999 40.60040499999999, -73.770186 40.602749, -73.77056499999999 40.60484, -73.769088 40.609578, -73.773971 40.612113, -73.773448 40.613646, -73.766819 40.614291, -73.763454 40.61369, -73.76002099999999 40.611349, -73.75473199999999 40.610405, -73.748216 40.612011, -73.74694199999999 40.611775, -73.745633 40.611756, -73.74307 40.607886, -73.738151 40.60270999999999, -73.738309 40.598208, -73.73763699999999 40.594415, -73.739278 40.594483, -73.740827 40.594614, -73.746629 40.594301, -73.751158 40.591806, -73.751885 40.591299, -73.7552665240504 40.5908624008346, -73.755269 40.590895, -73.75602821628451 40.5908897477789, -73.7675356211426 40.5908101401152, -73.7696436778067 40.5907955566824, -73.770231 40.593975, -73.774452 40.592942, -73.77947999999999 40.59263199999999, -73.77950299999999 40.591095, -73.781425 40.590771, -73.781632 40.592224, -73.785062 40.59220000000001, -73.78337499999999 40.59272199999999, -73.78361199999999 40.595145, -73.784796 40.597704, -73.789148 40.597509))"
136,11434,8600000US11434,11434,8465071,106288,"POLYGON ((-73.80166 40.666756, -73.799876 40.66659, -73.79306199999999 40.667087, -73.78941 40.666841, -73.788085 40.67301, -73.790297 40.67336299999999, -73.78989 40.675202, -73.79156999999999 40.675748, -73.792316 40.677372, -73.791128 40.67777299999999, -73.79266 40.682569, -73.792721 40.684648, -73.793734 40.684358, -73.794578 40.686107, -73.794371 40.686913, -73.790863 40.688407, -73.790385 40.687754, -73.78704999999999 40.688588, -73.780782 40.69103, -73.78168699999999 40.692315, -73.77783599999999 40.694321, -73.77748199999999 40.693001, -73.77579899999999 40.693037, -73.76989499999999 40.696359, -73.765214 40.692789, -73.7662 40.692183, -73.76200799999999 40.684551, -73.75804699999999 40.679221, -73.75982499999999 40.67897, -73.75800799999999 40.676081, -73.76031499999999 40.67511, -73.762486 40.674195, -73.763677 40.674746, -73.76404699999999 40.672847, -73.76225099999999 40.671943, -73.762934 40.671813, -73.762597 40.670738, -73.76293799999999 40.669219, -73.76375999999999 40.667098, -73.765404 40.666878, -73.763532 40.666287, -73.766159 40.660085, -73.76796399999999 40.660348, -73.76767 40.658418, -73.766155 40.658551, -73.76582399999999 40.656304, -73.767353 40.65616, -73.77400999999999 40.659779, -73.777241 40.660789, -73.78079099999999 40.662332, -73.78505299999999 40.663443, -73.79509 40.66489, -73.802162 40.66525, -73.80166 40.666756))"
137,11435,8600000US11435,11435,3958936,0,"POLYGON ((-73.82556699999999 40.716151, -73.820054 40.71681, -73.819305 40.717136, -73.812118 40.719062, -73.811835 40.717873, -73.808235 40.71723799999999, -73.80777399999999 40.715716, -73.810221 40.71570699999999, -73.809834 40.712812, -73.806949 40.707367, -73.80564799999999 40.704672, -73.804129 40.70146, -73.802409 40.701852, -73.803962 40.701052, -73.80210099999999 40.700643, -73.802768 40.699105, -73.80093599999999 40.694425, -73.798277 40.691934, -73.79610099999999 40.689282, -73.79415299999999 40.687752, -73.794371 40.686913, -73.794578 40.686107, -73.805891 40.682897, -73.80801699999999 40.68706, -73.810749 40.691917, -73.81371899999999 40.697153, -73.81647699999999 40.70245, -73.818313 40.706164, -73.821167 40.710397, -73.823955 40.712853, -73.82428299999999 40.713826, -73.825705 40.716063, -73.82556699999999 40.716151))"
138,11004,8600000US11004,11004,2459128,0,"POLYGON ((-73.722115 40.755208, -73.72148899999999 40.756427, -73.717753 40.755348, -73.715411 40.755678, -73.714034 40.754616, -73.71276899999999 40.751912, -73.707825 40.75621599999999, -73.705271 40.75477, -73.710098 40.750591, -73.70786099999999 40.749191, -73.70450000000001 40.750981, -73.703788 40.746436, -73.70242399999999 40.742763, -73.70107399999999 40.74307, -73.70083699999999 40.740896, -73.70166499999999 40.740718, -73.70098299999999 40.738896, -73.708319 40.737334, -73.70845799999999 40.735079, -73.70922 40.73714, -73.71370999999999 40.736175, -73.716568 40.74165, -73.719887 40.74937, -73.721817 40.751122, -73.72126299999999 40.75247299999999, -73.722934 40.754128, -73.722115 40.755208))"
139,11697,8600000US11697,11697,6722312,16405,"POLYGON ((-73.940573712484 40.54348327300109, -73.940247 40.554582, -73.9387793935351 40.5558229330537, -73.93535399999999 40.557322, -73.93136699999999 40.558176, -73.9298 40.560412, -73.928326 40.560145, -73.926157 40.561553, -73.92107799999999 40.56208, -73.917661 40.562826, -73.913867 40.564608, -73.911883 40.56499, -73.912145 40.565779, -73.90791399999999 40.564069, -73.90683899999999 40.562856, -73.902939 40.563475, -73.900058 40.563387, -73.89581 40.565633, -73.895369 40.566953, -73.89260999999999 40.568587, -73.889595 40.567942, -73.883501 40.568465, -73.883904 40.568906, -73.878693 40.568666, -73.87585899999999 40.56957999999999, -73.862883 40.57606, -73.863201 40.574127, -73.86653 40.572701, -73.86446599999999 40.569142, -73.86734299999999 40.567987, -73.86599699999999 40.568228, -73.86655933422949 40.5659934572276, -73.87258651743529 40.56389245846049, -73.878681 40.561768, -73.88237072057389 40.56084499166219, -73.89623 40.557378, -73.905141 40.556401, -73.91777399999999 40.55285, -73.940591 40.542896, -73.940573712484 40.54348327300109))"
140,10474,8600000US10474,10474,3961350,0,"POLYGON ((-73.90298799999999 40.809364, -73.89719699999999 40.813514, -73.895428 40.815845, -73.890452 40.820643, -73.88797 40.82226, -73.88741 40.822537, -73.884411 40.82297, -73.884328 40.822614, -73.882909 40.819536, -73.87935399999999 40.816371, -73.87199799999999 40.813743, -73.868132 40.806872, -73.87169 40.801534, -73.873424 40.800811, -73.878359 40.801302, -73.878355 40.802952, -73.88354099999999 40.802129, -73.88551 40.802364, -73.888059 40.80493999999999, -73.894391 40.807216, -73.898337 40.806292, -73.901932 40.806005, -73.901892 40.805007, -73.902294 40.805935, -73.90298799999999 40.809364))"
141,10301,8600000US10301,10301,9188313,15595,"MULTIPOLYGON (((-74.09358499999999 40.612792, -74.093525 40.612917, -74.092698 40.61261, -74.09098299999999 40.612066, -74.091325 40.611655, -74.09299399999999 40.611442, -74.094686 40.612181, -74.09358499999999 40.612792)), ((-74.11840599999999 40.62376099999999, -74.11697199999999 40.624627, -74.113309 40.623042, -74.11001499999999 40.620688, -74.10682199999999 40.621794, -74.103517 40.623757, -74.105001 40.628138, -74.105981 40.63429, -74.102526 40.634663, -74.103133 40.637353, -74.104466 40.637182, -74.10542199999999 40.63889899999999, -74.10654699999999 40.644242, -74.10473362808959 40.64513548800409, -74.10146955607169 40.6457553527237, -74.08730452241511 40.64844536831379, -74.086485 40.648601, -74.0793744563619 40.64826562863701, -74.07663699999999 40.647092, -74.07436 40.6451, -74.073708 40.64512999999999, -74.07281871736029 40.6446882459614, -74.0704037402149 40.64199951413, -74.073075 40.641631, -74.072575 40.637972, -74.075073 40.637783, -74.07473399999999 40.636212, -74.07584799999999 40.635935, -74.07517 40.634166, -74.075959 40.63197, -74.07794699999999 40.632549, -74.077465 40.633719, -74.079886 40.633405, -74.07875299999999 40.637061, -74.082313 40.633662, -74.08411699999999 40.634776, -74.08574899999999 40.633955, -74.088077 40.63108099999999, -74.086823 40.630318, -74.08892299999999 40.627788, -74.088498 40.62388, -74.08867499999999 40.621031, -74.08941999999999 40.620307, -74.087627 40.619543, -74.08815199999999 40.617005, -74.08980199999999 40.616808, -74.093604 40.618195, -74.094303 40.616655, -74.09247499999999 40.614917, -74.093525 40.612917, -74.09629699999999 40.614036, -74.09644299999999 40.61562, -74.09810999999999 40.612791, -74.099351 40.612419, -74.097658 40.610503, -74.09737 40.609051, -74.09536199999999 40.609531, -74.096324 40.607453, -74.09789599999999 40.606022, -74.101822 40.605157, -74.102616 40.603442, -74.103973 40.603094, -74.107091 40.604313, -74.11269799999999 40.603067, -74.111555 40.601063, -74.109336 40.600893, -74.113023 40.600135, -74.11487099999999 40.602137, -74.110658 40.605932, -74.109917 40.610167, -74.111277 40.610486, -74.113871 40.611644, -74.114704 40.618075, -74.117935 40.617845, -74.119669 40.621745, -74.11840599999999 40.62376099999999)))"
142,10302,8600000US10302,10302,3079121,0,"POLYGON ((-74.15155299999999 40.617513, -74.14769 40.622072, -74.14614499999999 40.62493, -74.14546299999999 40.627887, -74.14570000000001 40.630927, -74.14356699999999 40.631878, -74.145668 40.63147, -74.14518199999999 40.634462, -74.14309617317591 40.639884617773, -74.14231952424041 40.63996314253041, -74.1292770094533 40.6412818339788, -74.127466 40.639878, -74.12696199999999 40.640181, -74.12688799999999 40.63721, -74.12844299999999 40.633673, -74.13060899999999 40.63132, -74.129019 40.62889699999999, -74.132054 40.623662, -74.13060999999999 40.623495, -74.130409 40.621771, -74.131907 40.621654, -74.13225799999999 40.62277599999999, -74.134011 40.622143, -74.136394 40.623467, -74.136662 40.621514, -74.141679 40.621627, -74.141353 40.619774, -74.141617 40.616522, -74.14731999999999 40.617075, -74.14688599999999 40.618543, -74.14529 40.61855, -74.144971 40.620226, -74.146608 40.62029, -74.147932 40.621336, -74.15155299999999 40.617513))"
143,10007,8600000US10007,10007,413125,0,"POLYGON ((-74.01338199999999 40.714408, -74.012731 40.717114, -74.00793999999999 40.714927, -74.006249 40.717076, -74.004533 40.71628, -74.00542 40.715236, -74.00309399999999 40.713958, -74.002115 40.715159, -74.000455 40.714365, -74.000891 40.713015, -74.004076 40.711739, -74.004858 40.712453, -74.005589 40.71217, -74.008601 40.711392, -74.00998799999999 40.709806, -74.010122 40.71208499999999, -74.0137 40.713668, -74.01338199999999 40.714408), (-74.00966799999999 40.712725, -74.0081 40.711995, -74.007666 40.712533, -74.009254 40.713256, -74.00966799999999 40.712725))"
144,10011,8600000US10011,10011,1714096,0,"POLYGON ((-74.012359 40.743541, -74.008994 40.743951, -74.009655 40.745293, -74.01186299999999 40.745526, -74.009452 40.745694, -74.008994 40.748417, -74.009996 40.74893, -74.007846 40.753792, -74.006145 40.756189, -74.00559299999999 40.755893, -74.007026 40.75379299999999, -74.00828 40.750272, -74.007958 40.749261, -74.006529 40.749553, -74.00084799999999 40.747147, -74.000399 40.747767, -73.997445 40.746155, -73.992063 40.743919, -73.994028 40.741219, -73.990945 40.739673, -73.993617 40.736005, -73.99697399999999 40.731409, -73.99960399999999 40.731043, -74.00095399999999 40.731706, -73.999555 40.733611, -74.002523 40.739753, -74.005366 40.740945, -74.00486099999999 40.741642, -74.007705 40.74283399999999, -74.00820399999999 40.742148, -74.009331 40.742572, -74.012359 40.743541))"
145,10038,8600000US10038,10038,773277,0,"POLYGON ((-74.00998799999999 40.709806, -74.008601 40.711392, -74.005589 40.71217, -74.004858 40.712453, -74.004076 40.711739, -74.000891 40.713015, -74.000455 40.714365, -73.99858399999999 40.713468, -73.99750399999999 40.71406899999999, -73.996222 40.709181, -73.994022 40.709485, -73.992192 40.710892, -73.991939 40.709528, -73.99818399999999 40.708483, -73.999177 40.708022, -74.00455199999999 40.704838, -74.0037768093859 40.70355433959639, -74.00405099999999 40.703653, -74.0067847421372 40.701975625768, -74.00785499999999 40.703108, -74.00456 40.705105, -74.005194 40.704945, -74.008645 40.70733999999999, -74.00912599999999 40.709294, -74.010542 40.709154, -74.00998799999999 40.709806))"
146,10065,8600000US10065,10065,984659,0,"POLYGON ((-73.968441 40.770517, -73.95515999999999 40.764918, -73.953609 40.76347, -73.952308 40.764555, -73.95631299999999 40.760477, -73.958809 40.759913, -73.95926299999999 40.759284, -73.96244 40.761443, -73.96388399999999 40.761233, -73.97255299999999 40.764898, -73.968441 40.770517))"
147,11414,8600000US11414,11414,5988195,206511,"POLYGON ((-73.86317099999999 40.658277, -73.86036 40.659646, -73.857615 40.660119, -73.85843 40.663453, -73.85568499999999 40.663867, -73.85763299999999 40.671656, -73.860389 40.671269, -73.861318 40.675021, -73.857113 40.673575, -73.837242 40.66736, -73.83331199999999 40.666759, -73.83270499999999 40.665406, -73.82987 40.65996699999999, -73.82839199999999 40.65603, -73.82641 40.648261, -73.82887199999999 40.64935699999999, -73.83093699999999 40.651626, -73.83129199999999 40.653471, -73.83217499999999 40.653361, -73.831046 40.649089, -73.83166899999999 40.647972, -73.835567 40.648457, -73.836827 40.652667, -73.83762999999999 40.652508, -73.836331 40.645321, -73.84717499999999 40.644242, -73.85016899999999 40.644625, -73.852698 40.64691699999999, -73.85202 40.648667, -73.849873 40.651506, -73.85230199999999 40.65053, -73.854911 40.650952, -73.856537 40.649916, -73.85975499999999 40.654104, -73.860483 40.654659, -73.86317099999999 40.658277))"
148,10475,8600000US10475,10475,4454301,287086,"POLYGON ((-73.83874299999999 40.881266, -73.83324399999999 40.884345, -73.825248 40.886816, -73.823752 40.887832, -73.81971899999999 40.890206, -73.81516499999999 40.888999, -73.81541299999999 40.886655, -73.81936 40.885726, -73.81981399999999 40.885574, -73.819926 40.88212, -73.823296 40.873098, -73.82126699999999 40.869071, -73.81634099999999 40.8661, -73.81675199999999 40.864544, -73.81755699999999 40.863588, -73.81880699999999 40.862482, -73.82076599999999 40.860081, -73.818005 40.861082, -73.814859 40.86113599999999, -73.814857 40.85837, -73.81863799999999 40.856778, -73.81657942773289 40.8535006979629, -73.81664099999999 40.853487, -73.8161524601055 40.85102305966259, -73.815928 40.849891, -73.8157684139579 40.84972957139929, -73.815674 40.848855, -73.82048399999999 40.848501, -73.824957 40.846105, -73.82549299999999 40.845837, -73.826911 40.85059, -73.82615699999999 40.855582, -73.828372 40.860947, -73.829594 40.862173, -73.83315999999999 40.86832, -73.835189 40.875054, -73.83874299999999 40.881266))"
149,10462,8600000US10462,10462,3818109,15353,"POLYGON ((-73.87165 40.84424, -73.87118699999999 40.849978, -73.871763 40.854113, -73.870493 40.856421, -73.869327 40.856647, -73.86838299999999 40.857812, -73.861791 40.857983, -73.86192 40.856783, -73.852998 40.845293, -73.851131 40.844106, -73.85521 40.842975, -73.853335 40.84247, -73.85290000000001 40.841072, -73.845905 40.836273, -73.843232 40.835231, -73.84002799999999 40.835663, -73.839955 40.834901, -73.844206 40.831339, -73.844415 40.830599, -73.84227899999999 40.831267, -73.842308 40.828799, -73.842812 40.828637, -73.84391699999999 40.828447, -73.84525499999999 40.828463, -73.86033499999999 40.833129, -73.86272099999999 40.833021, -73.866806 40.834837, -73.862943 40.834299, -73.86355499999999 40.837865, -73.86488799999999 40.839771, -73.86393799999999 40.840045, -73.864465 40.841088, -73.865167 40.84246599999999, -73.86801899999999 40.844841, -73.86828299999999 40.844967, -73.87040999999999 40.845405, -73.871819 40.84346499999999, -73.87165 40.84424))"
150,11213,8600000US11213,11213,2824121,0,"POLYGON ((-73.947818 40.668784, -73.94773099999999 40.669705, -73.94708899999999 40.676557, -73.944574 40.675804, -73.941889 40.676054, -73.941209 40.679938, -73.937398 40.67973, -73.93435099999999 40.679564, -73.929058 40.679277, -73.93045699999999 40.675818, -73.92499599999999 40.674736, -73.925539 40.668493, -73.92438899999999 40.666385, -73.92637999999999 40.665515, -73.928544 40.66457399999999, -73.930685 40.66362, -73.931607 40.663557, -73.940029 40.663021, -73.942696 40.664055, -73.942528 40.665838, -73.94806699999999 40.666139, -73.947818 40.668784))"
151,10014,8600000US10014,10014,1423747,40192,"POLYGON ((-74.015728 40.725423, -74.01182 40.725083, -74.011653 40.725907, -74.015219 40.726336, -74.01156899999999 40.726445, -74.011376 40.728233, -74.01435699999999 40.728612, -74.014072 40.730689, -74.01116399999999 40.730444, -74.01420399999999 40.731505, -74.011077 40.731449, -74.01065899999999 40.736022, -74.013007 40.73612, -74.010578 40.736971, -74.01039399999999 40.73913599999999, -74.011662 40.739224, -74.011456 40.740818, -74.009664 40.740741, -74.009366 40.742299, -74.012331 40.742618, -74.009331 40.742572, -74.00820399999999 40.742148, -74.007705 40.74283399999999, -74.00486099999999 40.741642, -74.005366 40.740945, -74.002523 40.739753, -73.999555 40.733611, -74.00095399999999 40.731706, -74.00315499999999 40.727664, -74.00372999999999 40.72625, -74.005545 40.727157, -74.00962299999999 40.727557, -74.011235 40.724266, -74.011978 40.724333, -74.01599 40.724766, -74.015728 40.725423))"
152,10470,8600000US10470,10470,3703474,3918,"POLYGON ((-73.880484 40.896803, -73.879251 40.899547, -73.87818899999999 40.905983, -73.877855 40.905922, -73.867876 40.902983, -73.86466899999999 40.901793, -73.85930999999999 40.900479, -73.85960399999999 40.902178, -73.85830199999999 40.902077, -73.85719899999999 40.902878, -73.857321 40.905017, -73.856324 40.906166, -73.85410399999999 40.906679, -73.85488099999999 40.908217, -73.852678 40.909899, -73.851123 40.910009, -73.853528 40.90746499999999, -73.85022499999999 40.907368, -73.84532 40.905582, -73.844728 40.904732, -73.84572399999999 40.904796, -73.84704499999999 40.90173, -73.84954999999999 40.903045, -73.85343399999999 40.898115, -73.855386 40.898876, -73.85624 40.897626, -73.856194 40.899188, -73.859258 40.900338, -73.862875 40.895154, -73.863559 40.895377, -73.86368499999999 40.89432499999999, -73.867487 40.888179, -73.86921099999999 40.883325, -73.87092 40.880258, -73.874792 40.880075, -73.874675 40.881563, -73.87812599999999 40.882154, -73.87791799999999 40.887212, -73.88018699999999 40.892129, -73.879994 40.89541, -73.880484 40.896803))"
153,11379,8600000US11379,11379,5373688,0,"POLYGON ((-73.90062499999999 40.71531299999999, -73.89768699999999 40.71629799999999, -73.886122 40.721799, -73.88705899999999 40.724035, -73.88720499999999 40.727869, -73.88561199999999 40.728342, -73.88393099999999 40.728538, -73.88011899999999 40.72859, -73.87475499999999 40.730542, -73.87142899999999 40.729248, -73.871606 40.729112, -73.87250299999999 40.729465, -73.873907 40.728434, -73.871815 40.726794, -73.87101799999999 40.727979, -73.870772 40.727394, -73.87156499999999 40.725847, -73.870558 40.724746, -73.869699 40.725146, -73.863018 40.71770799999999, -73.860038 40.714932, -73.85963199999999 40.713598, -73.86207899999999 40.712201, -73.86501 40.710777, -73.870165 40.709208, -73.87491799999999 40.706816, -73.88096899999999 40.706371, -73.885532 40.706446, -73.89020099999999 40.708247, -73.90285399999999 40.713793, -73.90062499999999 40.71531299999999))"
154,11101,8600000US11101,11101,6743197,236158,"POLYGON ((-73.96262 40.739033, -73.961381 40.742802, -73.96111399999999 40.742749, -73.958457 40.744316, -73.956208 40.743872, -73.954804 40.748046, -73.95684199999999 40.748828, -73.95136699999999 40.754524, -73.95084 40.755219, -73.944715 40.762879, -73.942472 40.761994, -73.943304 40.760658, -73.937009 40.758236, -73.926509 40.752434, -73.92246 40.757427, -73.916073 40.75442899999999, -73.916505 40.753892, -73.91547299999999 40.753792, -73.91257 40.753304, -73.91045099999999 40.752961, -73.909847 40.751637, -73.92027299999999 40.749508, -73.92079799999999 40.746891, -73.925467 40.747432, -73.927635 40.736597, -73.925769 40.736278, -73.92583399999999 40.735706, -73.931614 40.736826, -73.93742 40.733762, -73.93163899999999 40.729223, -73.929103 40.728198, -73.929058 40.727688, -73.93442499999999 40.728818, -73.93752499999999 40.72981499999999, -73.93966 40.731487, -73.94031799999999 40.73319499999999, -73.94216299999999 40.735678, -73.947064 40.737516, -73.95254 40.739228, -73.953907 40.739421, -73.95706 40.73916699999999, -73.96247799999999 40.736802, -73.96262 40.739033))"
155,11426,8600000US11426,11426,3494228,0,"POLYGON ((-73.729428 40.746678, -73.72673899999999 40.751484, -73.722934 40.754128, -73.72126299999999 40.75247299999999, -73.721817 40.751122, -73.719887 40.74937, -73.716568 40.74165, -73.71370999999999 40.736175, -73.71473899999999 40.735954, -73.71396299999999 40.733882, -73.71250599999999 40.73421, -73.71203899999999 40.730841, -73.71047 40.727173, -73.716684 40.726375, -73.725672 40.724038, -73.729652 40.722535, -73.731573 40.727623, -73.731235 40.728947, -73.732168 40.729155, -73.73098499999999 40.732665, -73.726366 40.733455, -73.727014 40.735582, -73.726112 40.736382, -73.72672899999999 40.740785, -73.732325 40.743645, -73.729428 40.746678))"
156,10461,8600000US10461,10461,6201816,0,"POLYGON ((-73.861791 40.857983, -73.85663799999999 40.85811899999999, -73.84930899999999 40.858718, -73.843295 40.85829, -73.83681899999999 40.857277, -73.83552299999999 40.856402, -73.833088 40.856145, -73.832775 40.856952, -73.832476 40.8564, -73.831993 40.856745, -73.828372 40.860947, -73.82615699999999 40.855582, -73.826911 40.85059, -73.82549299999999 40.845837, -73.824957 40.846105, -73.82518 40.8427, -73.826241 40.842994, -73.82584 40.837059, -73.826013 40.834021, -73.83117399999999 40.8311, -73.828356 40.833284, -73.829233 40.834449, -73.83224 40.83527, -73.83531099999999 40.833886, -73.83638999999999 40.835837, -73.838441 40.835134, -73.83832099999999 40.840649, -73.839364 40.840878, -73.83960399999999 40.838275, -73.83932299999999 40.835768, -73.839332 40.833554, -73.84227899999999 40.831267, -73.844415 40.830599, -73.844206 40.831339, -73.839955 40.834901, -73.84002799999999 40.835663, -73.843232 40.835231, -73.845905 40.836273, -73.85290000000001 40.841072, -73.853335 40.84247, -73.85521 40.842975, -73.851131 40.844106, -73.852998 40.845293, -73.86192 40.856783, -73.861791 40.857983))"
157,10468,8600000US10468,10468,2773214,45100,"POLYGON ((-73.91929 40.857475, -73.91434 40.862521, -73.90980399999999 40.868282, -73.90860499999999 40.871678, -73.90852599999999 40.871792, -73.90889 40.867943, -73.906413 40.873296, -73.90616199999999 40.873243, -73.907685 40.868967, -73.908368 40.867247, -73.906752 40.86862199999999, -73.904022 40.869941, -73.90290499999999 40.871059, -73.90271299999999 40.873985, -73.901698 40.876266, -73.90021399999999 40.877047, -73.900452 40.874702, -73.898433 40.873742, -73.89732699999999 40.871446, -73.891407 40.878969, -73.888097 40.882855, -73.886967 40.882814, -73.885936 40.880481, -73.885656 40.87889, -73.884782 40.878419, -73.887377 40.872723, -73.887851 40.872121, -73.89173699999999 40.869511, -73.89437599999999 40.866067, -73.89706799999999 40.862534, -73.898832 40.859305, -73.89994899999999 40.85742, -73.90486799999999 40.858693, -73.90679799999999 40.859374, -73.90777299999999 40.859608, -73.9098 40.860134, -73.910929 40.860647, -73.91225799999999 40.86019, -73.91328399999999 40.859619, -73.91615899999999 40.858785, -73.91721699999999 40.856015, -73.91929 40.857475))"
